date	dec_date
2021-09-12	2021.696559
2021-09-12	2021.696559
2021-09-11	2021.693474
2021-09-11	2021.693474
2021-09-05	2021.678113
2021-09-05	2021.678113
2021-09-05	2021.676897
2021-09-08	2021.687147
2021-09-08	2021.687147
2021-09-05	2021.676897
2021-09-03	2021.672399
2021-09-03	2021.672399
2021-08-31	2021.665119
2021-09-01	2021.666106
2021-09-01	2021.666106
2021-08-31	2021.665119
2021-08-31	2021.663787
2021-08-31	2021.663787
2021-08-28	2021.656599
2021-09-03	2021.673905
2021-09-03	2021.673905
2021-09-01	2021.668084
2021-09-03	2021.672631
2021-09-03	2021.672631
2021-09-01	2021.668084
2021-09-01	2021.66711
2021-09-01	2021.66711
2021-08-30	2021.662925
2021-09-02	2021.670687
2021-09-02	2021.670687
2021-08-30	2021.662925
2021-08-28	2021.656599
2021-08-26	2021.651914
2021-08-26	2021.651914
2021-08-26	2021.651468
2021-08-29	2021.658734
2021-08-29	2021.658734
2021-08-26	2021.651468
2021-08-26	2021.649621
2021-08-26	2021.649621
2021-08-24	2021.644427
2021-09-14	2021.702209
2021-09-14	2021.702209
2021-08-24	2021.644427
2021-08-11	2021.610504
2021-08-31	2021.665317
2021-08-31	2021.665317
2021-08-22	2021.638964
2021-08-22	2021.638964
2021-08-21	2021.635628
2021-08-21	2021.635628
2021-08-11	2021.610504
2021-08-11	2021.609761
2021-08-11	2021.609761
2021-08-06	2021.594987
2021-08-06	2021.594987
2021-08-05	2021.593626
2021-08-05	2021.593626
2021-07-31	2021.578469
2021-07-31	2021.578469
2021-06-23	2021.47566
2021-08-01	2021.582232
2021-08-01	2021.582232
2021-07-20	2021.550189
2021-07-25	2021.562326
2021-07-25	2021.562326
2021-07-20	2021.550189
2021-07-06	2021.512116
2021-07-06	2021.512116
2021-06-23	2021.47566
2021-06-13	2021.44769
2021-06-22	2021.472171
2021-06-22	2021.472171
2021-06-13	2021.44769
2021-06-08	2021.434803
2021-08-04	2021.591299
2021-08-04	2021.591299
2021-08-03	2021.587224
2021-08-03	2021.587224
2021-07-21	2021.55277
2021-08-17	2021.625298
2021-08-17	2021.625298
2021-07-22	2021.554051
2021-07-22	2021.554051
2021-07-21	2021.55277
2021-06-23	2021.476568
2021-06-30	2021.494086
2021-06-30	2021.494086
2021-06-28	2021.490396
2021-06-28	2021.490396
2021-06-23	2021.476568
2021-06-20	2021.466923
2021-06-23	2021.474412
2021-06-23	2021.474412
2021-06-20	2021.466923
2021-06-08	2021.434803
2021-05-27	2021.402411
2021-09-13	2021.699758
2021-09-13	2021.699758
2021-09-05	2021.678969
2021-09-05	2021.678969
2021-08-29	2021.659383
2021-09-02	2021.670405
2021-09-02	2021.670405
2021-09-01	2021.665893
2021-09-01	2021.665893
2021-08-29	2021.659383
2021-08-18	2021.628574
2021-08-24	2021.643952
2021-08-24	2021.643952
2021-08-18	2021.628574
2021-08-16	2021.622049
2021-08-16	2021.622049
2021-08-15	2021.621341
2021-08-15	2021.621341
2021-08-14	2021.617509
2021-08-14	2021.617509
2021-08-13	2021.615442
2021-08-26	2021.651358
2021-08-26	2021.651358
2021-08-25	2021.649212
2021-08-25	2021.649212
2021-08-19	2021.630827
2021-08-29	2021.657641
2021-08-29	2021.657641
2021-08-19	2021.630827
2021-08-13	2021.615442
2021-08-07	2021.597934
2021-08-07	2021.597934
2021-07-15	2021.536391
2021-07-15	2021.536391
2021-06-11	2021.443015
2021-06-26	2021.484611
2021-06-26	2021.484611
2021-06-14	2021.449463
2021-06-16	2021.457137
2021-06-16	2021.457137
2021-06-14	2021.449463
2021-06-13	2021.449073
2021-06-13	2021.449073
2021-06-11	2021.443015
2021-06-02	2021.417285
2021-06-03	2021.421028
2021-06-03	2021.421028
2021-06-02	2021.417285
2021-05-30	2021.408539
2021-08-14	2021.617226
2021-08-14	2021.617226
2021-08-09	2021.603304
2021-08-09	2021.603304
2021-07-27	2021.569133
2021-07-27	2021.569133
2021-07-23	2021.557586
2021-07-23	2021.557586
2021-07-06	2021.510017
2021-07-06	2021.510017
2021-07-04	2021.504272
2021-07-04	2021.504272
2021-06-28	2021.48925
2021-06-28	2021.48925
2021-06-25	2021.480123
2021-09-08	2021.687342
2021-09-08	2021.687342
2021-06-25	2021.480123
2021-06-04	2021.422925
2021-06-04	2021.422925
2021-05-30	2021.408539
2021-05-27	2021.402411
2021-05-26	2021.399101
2021-05-26	2021.399101
2021-05-25	2021.396664
2021-06-24	2021.478205
2021-06-24	2021.478205
2021-06-24	2021.477586
2021-06-24	2021.477586
2021-06-22	2021.472363
2021-06-22	2021.472363
2021-05-25	2021.396664
2021-05-23	2021.389891
2021-08-04	2021.590008
2021-08-04	2021.590008
2021-07-09	2021.520026
2021-07-09	2021.520026
2021-05-27	2021.401203
2021-05-27	2021.401203
2021-05-23	2021.389891
2021-05-23	2021.389794
2021-08-13	2021.614902
2021-08-13	2021.614902
2021-08-04	2021.58906
2021-08-11	2021.609679
2021-08-11	2021.609679
2021-08-04	2021.58906
2021-07-28	2021.572039
2021-07-28	2021.572039
2021-07-19	2021.546399
2021-07-19	2021.546399
2021-05-23	2021.389794
2021-05-20	2021.383039
2021-06-02	2021.418121
2021-06-02	2021.418121
2021-05-20	2021.383039
2021-04-01	2021.24792
2021-04-01	2021.24792
2021-04-01	2021.247664
2021-04-01	2021.247664
2021-03-27	2021.235467
2021-07-30	2021.576476
2021-07-30	2021.576476
2021-07-29	2021.574709
2021-07-29	2021.574709
2021-07-27	2021.567276
2021-07-27	2021.567276
2021-07-07	2021.512348
2021-07-07	2021.512348
2021-07-02	2021.500595
2021-07-31	2021.579538
2021-07-31	2021.579538
2021-07-21	2021.551375
2021-07-21	2021.551375
2021-07-18	2021.543507
2021-07-18	2021.543507
2021-07-02	2021.500595
2021-05-21	2021.384685
2021-06-06	2021.429853
2021-06-06	2021.429853
2021-05-29	2021.406019
2021-05-29	2021.406019
2021-05-27	2021.400712
2021-05-27	2021.400712
2021-05-21	2021.386235
2021-05-21	2021.386235
2021-05-21	2021.384685
2021-05-13	2021.363398
2021-05-13	2021.363398
2021-05-12	2021.361218
2021-05-12	2021.361218
2021-05-08	2021.348109
2021-05-08	2021.348109
2021-05-03	2021.334404
2021-05-03	2021.334404
2021-04-27	2021.318436
2021-05-12	2021.360905
2021-05-12	2021.360905
2021-04-29	2021.323862
2021-04-29	2021.323862
2021-04-27	2021.318436
2021-04-27	2021.318136
2021-04-27	2021.318136
2021-04-21	2021.303702
2021-04-21	2021.303702
2021-04-21	2021.303169
2021-04-21	2021.303169
2021-04-15	2021.285059
2021-04-15	2021.285059
2021-04-12	2021.278272
2021-04-27	2021.319005
2021-04-27	2021.319005
2021-04-14	2021.282195
2021-04-14	2021.282195
2021-04-12	2021.278272
2021-04-10	2021.271547
2021-07-19	2021.546501
2021-07-19	2021.546501
2021-07-09	2021.519164
2021-07-13	2021.531036
2021-07-13	2021.531036
2021-07-09	2021.519164
2021-07-06	2021.512225
2021-07-06	2021.512225
2021-07-03	2021.503033
2021-07-31	2021.578829
2021-07-31	2021.578829
2021-07-20	2021.550175
2021-07-20	2021.550175
2021-07-03	2021.503033
2021-06-15	2021.454758
2021-06-15	2021.454758
2021-06-10	2021.440209
2021-07-04	2021.504752
2021-07-04	2021.504752
2021-06-27	2021.485614
2021-06-29	2021.492522
2021-06-29	2021.492522
2021-06-27	2021.485614
2021-06-13	2021.448657
2021-06-13	2021.448657
2021-06-10	2021.440209
2021-06-08	2021.434866
2021-07-10	2021.52292
2021-07-10	2021.52292
2021-07-06	2021.509832
2021-07-06	2021.509832
2021-06-30	2021.49425
2021-06-30	2021.49425
2021-06-22	2021.473738
2021-06-22	2021.473738
2021-06-08	2021.434866
2021-05-25	2021.397159
2021-05-25	2021.397159
2021-05-25	2021.396465
2021-06-09	2021.437077
2021-06-09	2021.437077
2021-05-25	2021.396465
2021-05-24	2021.394147
2021-05-24	2021.394147
2021-04-13	2021.281188
2021-04-20	2021.299574
2021-04-20	2021.299574
2021-04-14	2021.283272
2021-04-14	2021.283272
2021-04-13	2021.281188
2021-04-10	2021.271547
2021-04-09	2021.269557
2021-04-15	2021.287281
2021-04-15	2021.287281
2021-04-09	2021.269557
2021-04-06	2021.262418
2021-04-06	2021.262418
2021-04-02	2021.249662
2021-04-02	2021.249662
2021-03-27	2021.235467
2021-03-24	2021.227335
2021-03-24	2021.227335
2021-03-24	2021.225103
2021-03-24	2021.225103
2021-03-21	2021.217551
2021-03-21	2021.217551
2021-03-15	2021.200487
2021-03-15	2021.200487
2021-03-14	2021.198617
2021-03-14	2021.198617
2021-03-10	2021.187478
2021-05-07	2021.347251
2021-06-09	2021.438055
2021-06-09	2021.438055
2021-05-27	2021.401374
2021-05-27	2021.401374
2021-05-07	2021.347251
2021-05-07	2021.347123
2021-05-23	2021.389568
2021-05-23	2021.389568
2021-05-07	2021.347123
2021-05-06	2021.343367
2021-05-06	2021.343367
2021-05-05	2021.340588
2021-05-05	2021.340588
2021-05-04	2021.337318
2021-05-04	2021.337318
2021-05-02	2021.331513
2021-05-02	2021.331513
2021-04-29	2021.324274
2021-05-29	2021.405758
2021-05-29	2021.405758
2021-04-29	2021.324274
2021-04-27	2021.318609
2021-07-04	2021.50476
2021-07-04	2021.50476
2021-07-03	2021.503707
2021-07-04	2021.505325
2021-07-04	2021.505325
2021-07-03	2021.503707
2021-07-03	2021.503008
2021-07-03	2021.503008
2021-06-28	2021.488488
2021-07-17	2021.541374
2021-07-17	2021.541374
2021-07-14	2021.532415
2021-07-14	2021.532415
2021-07-07	2021.513146
2021-07-07	2021.513146
2021-06-28	2021.488488
2021-06-15	2021.45316
2021-06-15	2021.45316
2021-04-27	2021.318609
2021-04-23	2021.308125
2021-04-23	2021.308125
2021-04-23	2021.307263
2021-04-23	2021.307263
2021-04-08	2021.266361
2021-06-20	2021.468204
2021-06-20	2021.468204
2021-06-18	2021.460758
2021-06-25	2021.481023
2021-06-25	2021.481023
2021-06-18	2021.460758
2021-06-10	2021.439338
2021-06-15	2021.452561
2021-06-15	2021.452561
2021-06-10	2021.439338
2021-04-08	2021.266361
2021-03-10	2021.187508
2021-03-13	2021.196041
2021-03-13	2021.196041
2021-03-10	2021.187508
2021-03-10	2021.187478
2021-03-09	2021.184806
2021-06-22	2021.472204
2021-06-22	2021.472204
2021-06-18	2021.460597
2021-06-18	2021.460597
2021-06-15	2021.45476
2021-06-15	2021.45476
2021-06-15	2021.454688
2021-06-15	2021.454688
2021-06-13	2021.446932
2021-06-13	2021.446932
2021-05-31	2021.411211
2021-06-15	2021.4545
2021-06-15	2021.4545
2021-05-31	2021.411211
2021-05-29	2021.406027
2021-05-29	2021.406027
2021-05-26	2021.397581
2021-06-16	2021.455527
2021-06-16	2021.455527
2021-06-05	2021.424767
2021-06-07	2021.43183
2021-06-07	2021.43183
2021-06-05	2021.424767
2021-06-02	2021.41769
2021-06-02	2021.41769
2021-05-26	2021.397581
2021-04-23	2021.307687
2021-06-22	2021.47307
2021-06-22	2021.47307
2021-06-18	2021.462
2021-06-18	2021.462
2021-05-26	2021.397275
2021-05-26	2021.397275
2021-05-19	2021.380244
2021-05-21	2021.386104
2021-05-21	2021.386104
2021-05-19	2021.380244
2021-04-23	2021.307687
2021-04-22	2021.306759
2021-05-13	2021.363294
2021-05-13	2021.363294
2021-04-22	2021.306759
2021-04-19	2021.29827
2021-04-19	2021.29827
2021-04-18	2021.293922
2021-04-24	2021.310561
2021-04-24	2021.310561
2021-04-18	2021.293922
2021-04-09	2021.268523
2021-04-09	2021.268523
2021-03-09	2021.184806
2021-03-08	2021.181161
2021-08-26	2021.651048
2021-08-26	2021.651048
2021-08-15	2021.620936
2021-08-19	2021.632475
2021-08-19	2021.632475
2021-08-15	2021.620936
2021-08-13	2021.613913
2021-08-13	2021.613913
2021-08-09	2021.603865
2021-08-09	2021.603865
2021-08-05	2021.593325
2021-08-07	2021.599844
2021-08-07	2021.599844
2021-08-05	2021.593325
2021-07-31	2021.580304
2021-07-31	2021.580304
2021-07-31	2021.579617
2021-07-31	2021.579617
2021-07-28	2021.570502
2021-07-28	2021.570502
2021-07-22	2021.555614
2021-07-29	2021.574049
2021-07-29	2021.574049
2021-07-22	2021.555614
2021-07-19	2021.546886
2021-07-19	2021.546886
2021-07-13	2021.529103
2021-07-13	2021.529103
2021-07-09	2021.519418
2021-07-09	2021.519418
2021-07-08	2021.517682
2021-07-08	2021.517682
2021-07-06	2021.512032
2021-08-18	2021.628563
2021-08-18	2021.628563
2021-08-15	2021.620651
2021-08-15	2021.620651
2021-08-14	2021.618177
2021-08-14	2021.618177
2021-08-10	2021.606696
2021-08-10	2021.606696
2021-08-06	2021.596626
2021-08-06	2021.596626
2021-07-06	2021.512032
2021-07-05	2021.509037
2021-07-05	2021.509037
2021-07-05	2021.509008
2021-08-16	2021.622641
2021-08-16	2021.622641
2021-08-03	2021.589007
2021-08-03	2021.589007
2021-07-05	2021.509008
2021-07-05	2021.508956
2021-07-25	2021.563805
2021-07-25	2021.563805
2021-07-18	2021.544371
2021-07-22	2021.554524
2021-07-22	2021.554524
2021-07-18	2021.544371
2021-07-05	2021.508956
2021-07-05	2021.508549
2021-07-05	2021.508549
2021-07-04	2021.506686
2021-07-04	2021.506686
2021-07-04	2021.506015
2021-07-04	2021.506015
2021-06-30	2021.493539
2021-06-30	2021.493539
2021-06-23	2021.475879
2021-06-23	2021.475879
2021-05-27	2021.401495
2021-06-02	2021.418515
2021-06-02	2021.418515
2021-05-27	2021.401495
2021-05-01	2021.330527
2021-08-12	2021.613125
2021-08-12	2021.613125
2021-08-10	2021.608094
2021-08-12	2021.611639
2021-08-12	2021.611639
2021-08-10	2021.608094
2021-08-01	2021.583094
2021-08-01	2021.583094
2021-07-19	2021.546886
2021-07-19	2021.546886
2021-07-19	2021.546593
2021-07-19	2021.546593
2021-07-09	2021.519486
2021-07-12	2021.528065
2021-07-12	2021.528065
2021-07-09	2021.519486
2021-07-07	2021.513527
2021-07-07	2021.513527
2021-07-06	2021.512128
2021-07-06	2021.512128
2021-06-14	2021.451375
2021-06-14	2021.451375
2021-06-07	2021.430297
2021-06-07	2021.430297
2021-05-05	2021.340324
2021-06-23	2021.475845
2021-06-23	2021.475845
2021-06-20	2021.46669
2021-06-20	2021.46669
2021-06-19	2021.463988
2021-06-19	2021.463988
2021-05-05	2021.340324
2021-05-03	2021.336446
2021-05-03	2021.336796
2021-05-03	2021.336796
2021-05-03	2021.336446
2021-05-01	2021.330784
2021-05-01	2021.330784
2021-05-01	2021.330527
2021-04-30	2021.328164
2021-06-15	2021.453821
2021-06-15	2021.453821
2021-04-30	2021.328164
2021-04-23	2021.307426
2021-05-06	2021.342978
2021-05-06	2021.342978
2021-05-03	2021.336327
2021-06-15	2021.454337
2021-06-15	2021.454337
2021-05-03	2021.336327
2021-04-26	2021.317615
2021-07-07	2021.51233
2021-07-07	2021.51233
2021-06-28	2021.489594
2021-06-28	2021.489594
2021-06-15	2021.453012
2021-06-22	2021.473205
2021-06-22	2021.473205
2021-06-15	2021.453012
2021-06-15	2021.4521
2021-06-15	2021.4521
2021-05-31	2021.413683
2021-05-31	2021.413683
2021-04-26	2021.317615
2021-04-24	2021.311331
2021-04-24	2021.311331
2021-04-23	2021.309083
2021-04-26	2021.317421
2021-04-26	2021.317421
2021-04-23	2021.309083
2021-04-23	2021.307426
2021-04-19	2021.297609
2021-06-17	2021.459139
2021-06-17	2021.459139
2021-05-31	2021.411964
2021-05-31	2021.411964
2021-04-23	2021.307432
2021-04-23	2021.307432
2021-04-19	2021.297609
2021-04-15	2021.285623
2021-06-09	2021.438309
2021-06-09	2021.438309
2021-06-08	2021.434422
2021-06-08	2021.434422
2021-06-02	2021.417091
2021-06-02	2021.417091
2021-05-27	2021.402228
2021-07-05	2021.507624
2021-07-05	2021.507624
2021-06-26	2021.484331
2021-06-26	2021.484331
2021-05-27	2021.402228
2021-05-05	2021.34224
2021-05-10	2021.353692
2021-05-10	2021.353692
2021-05-05	2021.34224
2021-05-05	2021.339927
2021-05-29	2021.405687
2021-05-29	2021.405687
2021-05-05	2021.339927
2021-04-15	2021.285623
2021-04-14	2021.282474
2021-09-02	2021.670342
2021-09-02	2021.670342
2021-08-18	2021.627891
2021-08-31	2021.665351
2021-08-31	2021.665351
2021-08-18	2021.627891
2021-08-17	2021.626171
2021-08-17	2021.626171
2021-08-14	2021.617418
2021-08-27	2021.654633
2021-08-27	2021.654633
2021-08-14	2021.617418
2021-08-05	2021.592955
2021-08-05	2021.592955
2021-07-21	2021.551676
2021-08-13	2021.615538
2021-08-13	2021.615538
2021-08-08	2021.602169
2021-08-08	2021.602169
2021-08-07	2021.59767
2021-08-07	2021.59767
2021-08-03	2021.588729
2021-08-05	2021.592768
2021-08-05	2021.592768
2021-08-03	2021.588729
2021-07-22	2021.556038
2021-07-22	2021.556038
2021-07-21	2021.551676
2021-07-20	2021.550061
2021-07-20	2021.550061
2021-06-14	2021.450462
2021-06-21	2021.469881
2021-06-21	2021.469881
2021-06-14	2021.450462
2021-04-14	2021.282474
2021-04-10	2021.271914
2021-05-19	2021.380014
2021-05-19	2021.380014
2021-05-03	2021.336288
2021-05-03	2021.336288
2021-04-10	2021.271914
2021-04-09	2021.27029
2021-04-09	2021.27029
2021-04-07	2021.26394
2021-04-07	2021.26394
